Dataset,Method,Seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
10x_human_lymph_node_D1,Method 2,1187,0.20371665604202674,0.3341462516540908,0.3287006895281301,0.3827075687767281,0.33414625165409084,0.014654510765802119
10x_human_lymph_node_D1,Method 2,42,0.17372754572059912,0.3205016705784561,0.3149973767207978,0.37143209574087843,0.3205016705784561,0.021471420665370392
10x_human_lymph_node_D1,Method 2,3999,0.17543569393406833,0.3343673200301476,0.3289959919743627,0.38991624010091724,0.3343673200301476,0.0230630524115155
10x_human_lymph_node_D1,Method 3,13,0.22800415921404898,0.3220493340703984,0.3175666932117879,0.28104996630367735,0.32204933407039843,-0.013593591114706732
10x_human_lymph_node_D1,Method 3,2560,0.2659243725540437,0.3387753390982269,0.33386375347329084,0.315704343315787,0.33877533909822694,-0.011647360967026947
10x_human_lymph_node_D1,Method 3,641,0.19323572995435787,0.3166973494798225,0.3118328659289763,0.2872580139961146,0.31669734947982253,-0.014462901188421244
10x_human_lymph_node_D1,Method 3,1892,0.23323789555255645,0.28585779195123695,0.28131653945677176,0.2757817373293987,0.28585779195123695,-0.012253512130995984
10x_human_lymph_node_D1,Method 3,1173,0.23001818867279533,0.35812786561471543,0.35359412668600465,0.30685093646799827,0.3581278656147155,-0.014352527493957008
10x_human_lymph_node_D1,Method 3,69,0.15894344992550546,0.28768887205805854,0.2833254823219024,0.22369421010557566,0.2876888720580586,-0.01663597720771429
10x_human_lymph_node_D1,Method 3,2024,0.2101181132546684,0.3237168921229929,0.31809376146279433,0.3057592264551677,0.323716892122993,-0.005905342154825965
10x_human_lymph_node_D1,Method 3,231,0.22228061450917952,0.3168768900028602,0.31180343302821384,0.2878251618016925,0.3168768900028602,-0.009415565641739362
10x_human_lymph_node_D1,Method 3,1971,0.2341639267901509,0.30062294315962396,0.29581081910785983,0.28705716437972595,0.30062294315962396,-0.013493934520141238
10x_human_lymph_node_D1,Method 3,2497,0.19628067114623024,0.29863890505529467,0.2936055168529892,0.2767230511399839,0.2986389050552947,-0.009571092230964211
10x_human_lymph_node_D1,Method 3,338,0.24223207656802942,0.31808739572459965,0.3124847519971983,0.2940437093987833,0.31808739572459965,-0.006385982908540382
10x_human_lymph_node_D1,Method 3,3127,0.19601804204982587,0.295996950009423,0.29154648968037117,0.28330213918736796,0.29599695000942305,-0.012529029987959702
10x_human_lymph_node_D1,Method 3,2001,0.29195198140142853,0.34258508704863666,0.33803696490916235,0.32093353164513194,0.34258508704863666,-0.015038624804823968
10x_human_lymph_node_D1,Method 3,2022,0.2382416984078787,0.30753445921298317,0.3032981676283887,0.2774492871256267,0.3075344592129832,-0.013825494333829954
10x_human_lymph_node_D1,Method 3,574,0.2637900644806967,0.318960569484901,0.3150063975503153,0.274355758941822,0.3189605694849009,-0.020307996793798435
